created_at,verified,favorite_count,retweet_count,twitter_engagement,clean_text,topic,topic_revised,topic_final
2020-01-29T16:04:28Z,FALSE,759,276,1035,"HAPPENING NOW: Flight from Wuhan, China (where there's a #Coronavirus outbreak) getting ready to land in California",,,situation_update
2020-01-25T06:59:48Z,TRUE,671,363,1034,World Health Organisation advice to reduce the risk of #CoronaVirus infection.,,,
2020-02-02T10:43:42Z,TRUE,598,433,1031,"Facing a severe shortage of masks amid #coronavirus outbreak, Chinese people have come up with unique ideas to make their special masks.",,,
2020-02-04T09:12:52Z,TRUE,555,476,1031,"JUST IN: #HongKong confirms two more cases of #Coronavirus infections, bringing the total number of cases to 17. Both are Hongkongers who have not visited mainland China recently. File photo: Tom Grundy/HKFP.",,,
2020-02-06T21:16:33Z,TRUE,598,433,1031,"Dr. #LiWenliang, The Chinese Doctor Who Tried to Warn of Outbreak Only To Be Silenced By Police, Is Dead From #Coronavirus At Age 34, by @ChuBailiang via @nytimes #2019nCoV",,,
2020-01-27T02:18:31Z,FALSE,592,438,1030,3) How is SARS most different from the new #coronavirus? SARS was never contagious when someone had no symptoms. But the new #WuhanCoronavirus **can be transmitted** even when no symptoms! The former US FDA Commissioner Dr Scott Gottlieb confirms it.,,,
2020-02-06T19:00:00Z,FALSE,638,389,1027,#Cuba's biotechnological advancements have been key in the treatment of the #Coronavirus outbreak in #China.,,,
2020-02-06T20:56:43Z,FALSE,807,219,1026,"I'm not sure who needs to hear this, but if you're a professor and teach students from the PRC, be a human and reach out to see how they're doing. Many students anxious and sad about #coronavirus, and also facing a lot of racist nonsense on campus and online. #AcademicTwitter",,,
2020-02-08T12:00:00Z,TRUE,679,344,1023,#Coronavirus: Chinese Communist Party Tries To Blame US For Outbreak #TheSaraCarterShow,,,personal_opinion
2020-01-31T10:01:57Z,TRUE,827,193,1020,"Indian citizens being brought back from Wuhan, China will will be immediately transferred to this 300-bed Indian Army quarantine facility in Manesar near Delhi, where they will be monitored for two weeks. Patients to be isolated based on #CoronaVirus screening. #coronavirusindia",,,
2020-01-31T21:02:08Z,TRUE,721,299,1020,"As the Trump administration reckons with the #coronavirus outbreak, recall how Donald Trump reacted to the Ebola epidemic in tweets, interviews, and news conferences. In a public health emergency, he saw political opportunity.",,,
2020-02-04T12:12:15Z,FALSE,634,386,1020,The chinese are disinfecting everything. Extreme measures for something less dangerous than the flu. #coronavirus,,,
2020-01-29T06:49:10Z,FALSE,571,446,1017,"#CarrieLam #HongKong partial border closure amid Wuhan #coronavirus crisis too little, too late",,,
2020-01-29T17:47:13Z,FALSE,684,333,1017,"One of the most haunting pictures you'll ever see... a Pilot, on a flight, leaving #China. #coronavirus",,,
2020-02-02T03:15:51Z,FALSE,789,228,1017,"Remember Sushma Swaraj helped in a best way to pak people, but what happened??? Most of the pak people laughed and commented she will go to hell after her death. Remember this before saying Indian govt should help pak students #Pakistanistudents #coronavirus",,,
2020-02-12T22:03:22Z,FALSE,724,293,1017,Whats happening here? #coronavirus,,,
2020-01-27T00:30:35Z,TRUE,543,473,1016,"WHO has issued advice to people on how to protect themselves from new #coronavirus (2019-nCoV) infection, as for any virus that spreads via the respiratory route.",,,
2020-02-08T05:44:28Z,FALSE,581,434,1015,I want you to watch this video then consider something: Zerohedge posted an article saying the #coronavirus had HIV strains in it. Claims were made that Wuhan has a bio weapons lab. Claims are made that this virus is airborne. Why is China doing this? #CoronavirusOutbreak,,,
2020-02-02T08:56:49Z,TRUE,600,414,1014,"Amid the #coronavirus scare, China reported an outbreak of the #H5N1 bird flu virus in Hunan province in southern China. FULL STORY:",,,
2020-02-06T16:31:28Z,FALSE,564,449,1013,"2/6 #coronavirus Wuhan, Fang Cang Quarantine Center is 2nd grade location for confirmed case. Bed was arranged 1 by 1 with 1 meter in between. No bathroom inside, no hot water, no medicine. Bathroom is outside 200 meters away. This is not to cure patient but to transmit virus!",,,
2020-02-04T01:46:01Z,TRUE,548,462,1010,Authors of a recent study have rejected the hypothesis that 1029-nCoV originated from random natural mutations. This #Coronavirus has unprecedented virologic features that suggest genetic engineering may have been involved in its creation.,,,
2020-02-10T01:46:12Z,FALSE,663,347,1010,"Its estimated over 50,000 pets were left alone in Wuhan when the owners left for their lunar new year, never expecting a Lockdown. 3 weeks later residents are breaking in homes Rescue any pets left behind. Prayers for the people of China #coronavirus",,,
2020-02-10T18:26:16Z,FALSE,519,491,1010,"When HK medical staff is facing shortage of equipment to prevent #coronavirus infection, proeltective garments are wasted on #HKPoliceTerrorists.",,,
2020-02-04T05:22:05Z,FALSE,552,454,1006,"In #Wuzu Town, #Huangmei County, #Hubei Province, the woman was said to have been killed by military for breaking into the #Wuhan pneumonia blockade. #coronavirus #CoronavirusOutbreak #CoronavirusWho #coronaviruschina",,,
2020-01-31T19:40:01Z,FALSE,597,405,1002,"Breaking : Indian scientists have just found HIV (AIDS) virus-like insertions in the 2019-nCov virus that are not found in any other #coronavirus. They hint at the possibility that this #WuhanCoronovirus was designed [""not fortuitous']. Scary if true Ref-",,,
2020-01-27T00:27:00Z,TRUE,558,442,1000,"An online dashboard built by @JHUSystems is tracking the spread of the #coronavirus outbreak. The dashboard is updated regularly with data from @WHO, @CDCgov, and others to illustrate how the virus is spreading in China and beyond. #nCoV2019",,,
2020-01-31T18:17:45Z,TRUE,797,203,1000,"#Coronavirus update: First batch of Indian passengers started boarding from Wuhan, China to India: Health Ministry",,,situation_update
2020-02-12T19:47:14Z,TRUE,624,376,1000,"About six weeks ago, China was reporting on the first 41 cases of confirmed #coronavirus in that country. Singapore and Hong Kong have now each hit 50 cases. Modeling suggests that the time from first introduction to epidemic spread is about 10 weeks.",,,situation_update
2020-02-06T15:13:05Z,TRUE,590,407,997,"Celebrated for their ""transparency"" by the @WHO, this was China's reaction during the #coronavirus outbreak's most critical period. Now, Dr Li Wenliang, who reprimanded for spreading ""rumours,"" has died aged 34 of the virus.",,,
2020-01-27T11:53:31Z,FALSE,852,144,996,"Update: Its hot, but Im still safe from the #coronavirus. I have no idea where I am. Going to keep zorbing. #Coronavirustoronto #wuhan",,,
2020-01-25T10:12:28Z,FALSE,572,423,995,Evolution of the propagation of #coronavirus English version #CORONAVIRUSFRANCE #coronaviruswuhan,,,
2020-01-29T12:07:39Z,TRUE,785,210,995,British citizens returning from #Wuhan will spend two weeks in quarantine to help prevent the spread of the #coronavirus.,,,
2020-01-31T13:06:29Z,FALSE,644,351,995,Let's be wise in taking precautions against #coronavirus Let's be bold in opposing Chinese Communist Party regime But let's not turn to discrimination racism against Chinese people I love #China its people.I detest the regime that represses them,,,
2020-02-02T05:01:07Z,FALSE,507,488,995,"""In order to understand the situation of Fang Bin's body bag being transported, I contacted a staff of Wuhan Yi Funeral Home today with the following remarks: 7-8 corpses per car, 10-15 cars a day"" Anonymous source #WuhanCoronavirus #coronavirus",,,
2020-02-12T18:32:00Z,TRUE,819,175,994,"Front line medics wear protective suits, surgical masks and goggles, which leave heavy marks on their faces. Salute to their great dedication! #EverydayHero #coronavirus #COVID19",,,
2020-01-27T14:35:04Z,FALSE,509,478,987,"#HongKong Hospital Authority officials said medical costs can be waived for non-local folks, if they seek #coronavirus treatment at local hospitals. They dont believe sick Chinese visitors will purposely come to . Meanwhile this is what it looks like at Shenzhen - border:",,,
2020-02-02T19:17:41Z,FALSE,621,366,987,66 counties are restricting travelers from its nationals to stop #coronavirus.,,,
2020-02-10T18:00:01Z,TRUE,760,219,979,Virus can't put out the passion for life! Video shows #coronavirus infected patients with mild syndromes isolated in a temporary hospital in #Wuhan taking up dancing.,,,
2020-02-10T08:43:39Z,FALSE,701,277,978,"2019-nCoV ARD UPDATE: The first confirmed case of the novel #coronavirus in the Philippines has RECOVERED and was already discharged from the hospital, according to DOH. There are a total of 40,553 confirmed cases worldwide and 6 Filipinos abroad tested positive.",,,
2020-02-08T03:23:34Z,FALSE,672,305,977,"Imprisoned at home at shooting that viral 8 bodies in 5 minutes"" #coronavirus video of #Wuhan hospital, #FangBin calls for a nationwide resistance movement. ""Everyone should be united to fight against the tyranny of the Communist Party."" Evil doers should be held responsible.",,,
2020-01-27T05:11:06Z,FALSE,538,436,974,Debate on where the Wuhan #coronavirus (2019-nCoV) first jumped to a human: Wuhan seafood market may not be source of novel virus spreading globally,,,
2020-01-29T02:24:43Z,FALSE,543,430,973,Its now next to impossible to get hold of face masks in #HongKong. Have seen long queues in various locations this morning in the hope there are some available. #coronavirus,,,
2020-02-08T13:03:30Z,TRUE,627,345,972,Tahniah @KKMPutrajaya @DGHisham @DrDzul @leeboonchye dan seluruh team KKM - you guys are the heroes Malaysia (and the world) needs right now. Malaysia boleh! #coronavirus,,,
2020-01-25T00:03:24Z,TRUE,698,273,971,"@thespybrief @CDCgov I get asked: ""How will I know if I have the #coronavirus?"" Answer: it's very hard to tell, because the symptoms are similar to having influenza -- anywhere on the spectrum from a very bad cold to severe pneumonia with respiratory compromise.",,,
2020-02-10T00:11:47Z,FALSE,614,356,970,"""No occasion for panic"" Newspaper in 1918 trying to downplay the Spanish Flu, which ended up killing 50 million people. #Coronavirus",,,
2020-02-10T22:12:18Z,TRUE,563,406,969,"Doctor Lin Zhengbin, a well-known transplant expert at Tongji Hospital in #Wuhan, died on Feb 10 at the age of 62 from infection with #coronavirus, less than 1 month after he was diagnosed.",,,
2020-02-02T05:43:24Z,TRUE,593,374,967,#coronavirus updates: - 14411 confirmed cases - 304 deaths - 8 in US,,,
2020-01-27T06:27:10Z,TRUE,591,372,963,"The outbreak of the novel Wuhan #coronavirus is following the law of exponential growth. (e.g. 1, 3, 7, 20, 55, 148, 403, 1097, 2981 ... )",,,
2020-01-31T11:15:51Z,FALSE,809,152,961,Does anybody know how much these cost? Will I look silly? #coronarovirus #coronavirusuk #coronavirus,,,
2020-02-06T07:24:34Z,FALSE,484,476,960,"Leading infectious diseases expert Dr Ho Pak-leung of HKU painted a very, very dire picture: Up to 44,000 people could die in #HongKong (7.392m x 30% x 2%) if the government just allowed #coronavirus to spread like another flu without tough action, acc to this Ming Pao report.",,,
2020-02-08T15:53:11Z,TRUE,652,306,958,This is heartbreaking. We must continue to do everything we can to prevent the spread of #coronavirus and protect Americans. Communist China needs to step up and do more to be transparent and help stop the spread of the virus.,,,
2020-01-27T22:54:25Z,TRUE,536,421,957,"@WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOAFRO @WHOEMRO So far, WHO is aware of one case of human-to-human transmission of #coronavirus outside , in Vietnam. Thats still one case too many. But were encouraged that so far we have not seen more human-to-human transmission outside . Were monitoring the outbreak constantly.",,,
2020-02-06T14:20:50Z,TRUE,754,203,957,"#ShePower Respects to Chinese women fighting in frontline against #coronavirus They include 72-year-old Prof. Li Lanjuan who supervises medical work in #Wuhan, female construction workers who participated in building a hospital in 10 days, nurses, doctors and scientists",,,
2020-02-08T00:58:52Z,FALSE,501,456,957,"2/7 #coronavirus One girl who claimed she did not receive the city notice of staying home, drove in the city and was stopped by a group of policemen. She was dragged out of car with force and lost consciousness. This is happening everyday in China. This is XIs discipline",,,
2020-02-04T10:01:28Z,FALSE,575,381,956,"Coronavirus 20,626 Total Cases 2,790(14%) incritical conditions 653 Recovered 426 Deaths Affecting27countries territories Source: Worldometer #coronavirus #CoronavirusOutbreak",,,
2020-02-02T04:16:40Z,TRUE,739,215,954,"Approved by Chairman of the Central Military Commission #XiJinping, 1,400 medical staff from the armed forces are tasked with treating patients in Huoshenshan Hospital, a makeshift hospital in #Wuhan dedicated to treating patients infected with the #coronavirus from Monday",,,
2020-02-02T14:35:55Z,TRUE,680,273,953,"A man in Shandong, China has created a sand painting to salute heroes involved in the battle against #coronavirus. #pneumonia",,,
2020-01-31T10:10:44Z,TRUE,768,184,952,What are the odds @ScottMorrisonMP would have sent people to #Christmas Island to an immigration detention as a precaution to the #coronavirus if they were British Australian instead of Chinese Australia? Theres an ugly racism to this all incl now some MSM is reporting on it.,,,
2020-02-08T02:37:17Z,FALSE,603,349,952,"I'm CONFUSED. IF THE VIRUS IS TRANSMITTED HUMAN TO HUMAN BUT THERE ARE NO HUMANS ON THE STREETS BECAUSE OF THE 60M PPL QUARANTINE, THEN WHY ARE THEY SPRAYING THE STREETS? Another video of chemical disinfection in the streets of Wuhan #coronavirus 02",,,
2020-02-08T12:39:40Z,FALSE,638,314,952,Im trying to translate some posts on Chinese social media into English. I hope it can help the people who cares to see whats happening in Wuhan. #Coronavirus #WuhanCoronavirus,,,
2020-01-25T12:18:38Z,FALSE,176,775,951,!! Welcome Welcome ... # # #coronavirus #,,,
2020-02-08T22:20:16Z,FALSE,498,451,949,"Footage of an infected man having a nervous breakdown ""I'm desperate! I feel like killing someone right now!"" Then he collapsed #CoronaOutbreak #coronavirus",,,
2020-02-02T17:32:23Z,FALSE,749,198,947,When a person from China touches you. #CoronaVirus,,,
2020-02-12T01:58:09Z,FALSE,778,168,946,Me literally at the bus trying not to cough to avoid panic: #COVID19 #coronavirus,,,
2020-01-25T23:59:24Z,FALSE,547,398,945,"Malaysia should aware that 3/4 #coronavirus cases came from Johor. The China people came in from Singapore. The government should screen China citizen that come from Singapore by bus, train or car as well. Not just strict screening at KLIA. How about Johor people? @KKMPutrajaya",,,
2020-01-27T16:51:23Z,FALSE,544,401,945,"Voice from #Wuhan People are waking up to the fact that the real danger is not #coronavirus, but #CCP! ""You have promised us prosperity by 2020 What we've got is the loss of our families! You are living the high life while we are dying!"" Via: @HimalayaGlobal",,,
2020-02-04T14:41:33Z,FALSE,556,389,945,"CCP can't have both ways: last winter, seasonal flu ininfected 13 million caused 10K deaths while #coronavirus only infected 20,467 killed 425 in. Butnow announces death penalty 4 Internationally spreading the virus, setting up road blocks or blocking transportation.",,,
2020-02-04T13:00:01Z,TRUE,751,193,944,Dubai's iconic tower illuminates red in solidarity with over #coronavirus. Do you favour this way of support?,,,
2020-01-29T09:37:37Z,TRUE,756,187,943,Reaching out this morning to PM Li Keqiang to discuss #coronavirus and commended efforts of Chinese government to mitigate and contain virus. The EU stands ready to provide any assistance needed.,,,
2020-01-29T15:34:37Z,TRUE,639,304,943,.@WHO is monitoring the new #coronavirus outbreak every moment of every day. My respect and appreciation to my colleagues @WHO who are showing great commitment. We will have more news following tomorrows Emergency Committee meeting.,,,
2020-02-06T14:07:18Z,FALSE,512,431,943,Quarantined in a box. On a truck. #coronavirus #corononavirus,,,
2020-02-04T05:53:59Z,FALSE,522,420,942,"Censorship is widely spread in China. In this video, CCP police is checking cell phones to make sure no videos were taken and nothing is getting out to the outside world. #coronavirus",,,
2020-02-06T00:18:05Z,FALSE,531,411,942,Has anyone figured out what this smoke is yet??? Leave your thoughts below. #coronavirus #CoronavirusOutbreak #CoronavirusWho #coronaviruschina,,,
2020-01-29T12:21:59Z,FALSE,686,255,941,"Is it just me? Why is it okay to expose the #Biloela Tamil family to the #coronavirus by quarantining potential carriers on Christmas Island? Why is this little family even there, and why does a little girl have to be accompanied by a Serco guard to school? Just obscene",,,
2020-02-06T01:53:13Z,TRUE,562,378,940,For the corrupt @WHO the #CoronaVirus epidemic is a salivating business opportunity to raise $100 millions to funnel $$$ to their web of business partners - interestingly enough its leadership are all connected to or were chosen by @gatesfoundation AND/OR @ClintonGlobal,,,
2020-01-27T16:49:36Z,TRUE,614,323,937,"As I warned: the ACTUAL # of #coronavirus cases in #China is MUCH more than reported, as evidenced (in part) by #Chinas recent and unprecedented actions including trying to lockdown 50+ million people. No one wanted to admit that there was a problem until it was far too late.",,,
2020-02-04T00:20:04Z,TRUE,762,174,936,"""Keep fighting, Wuhan! Stay strong, China!"" Medics from Beijing-based China-Japan Friendship Hospital in support of the province's battle against the novel #coronavirus shout before entering the intensive care unit at the hospital.",,,
2020-01-27T17:38:34Z,FALSE,491,444,935,"Maybe I'm reading too much into this situation, but 1 #HongKong is the only area not blocking entry 2 there's a mask ban in effect 3 suddenly the offer of free treatment for #coronavirus treatment Is it a case of the CCP thinking if it affects us you can go down with us (HK)??",,,
2020-01-25T21:37:09Z,FALSE,757,177,934,when the chinese kid in class starts coughing #coronavirus,,,
2020-01-29T00:10:13Z,FALSE,705,229,934,when I see someone coughing and walking in my direction #coronavirus,,,
2020-01-29T13:00:24Z,TRUE,683,250,933,"#EverydayHero After recovering from the novel #coronavirus, Guo Qin, a 38-year-old nurse in Wuhan, returned to her job to continue the fight against the virus. It's not about becoming a hero, I cannot just run away at such time, she said.",,,
2020-01-29T18:07:01Z,TRUE,574,359,933,Exit screening is advised for areas with ongoing transmission of the new #coronavirus (2019-nCoV) currently in #China. WHO Situation Report 29 January 2020,,,
2020-01-27T14:00:06Z,TRUE,592,340,932,"UPDATE on #coronavirus testing in the UK: As of 2PM on Monday 27 January 2020, a total of 73 tests have concluded: 73 were confirmed negative 0 positive Updated data will be published at 2PM daily until further notice. For latest information visit",,,
2020-02-04T10:53:16Z,TRUE,613,319,932,We are not in a pandemic yet. We are in an epidemic situation with multiple foci. There are currently 23 countries outside of China with reported cases. We are still very early in this outbreak. World Health Organization @WHO provides an update on the #coronavirus outbreak.,,,
2020-02-08T20:53:42Z,FALSE,560,372,932,"UNVERIFIED (For Review Only): A new audio recording from Wuhan (received through encrypted channel, voices are disguised), claiming theyve cremated 127 bodies just yesterday along. This is 30x official data. Need your help with translation. #coronavirus",,,
2020-01-27T19:16:48Z,FALSE,841,90,931,* Me coming home from China without the #coronavirus * Doctor:,,,
2020-01-27T21:15:53Z,FALSE,752,179,931,When youre immune to the #coronavirus because youre already an alcoholic,,,
2020-02-04T12:52:16Z,TRUE,620,311,931,"Citizen journalist Chen Qiushi takes a look around a new facility to house those suspected of having #coronavirus , says local docs question the wisdom of having so many victims of a highly contagious disease bunking down together",,,
2020-02-02T10:28:54Z,FALSE,463,467,930,"Indonesian citizens rescued from Wuhan, China being decontaminated after exiting the plane before being quarantined for 2 weeks. #Indonesia #Wuhan #Coronavirus",,,
2020-01-25T12:50:28Z,FALSE,607,321,928,I am inviting all my friends from around the world to join with me in praying for the safety and protection of HK regarding the coronavirus! #coronavirus @FreedomHKG @Stand_with_HK @BeWaterHKG #HongKong @hk_watch @SolomonYue @Fight4HongKong #PrayForHK,,,
2020-01-31T12:22:11Z,FALSE,684,244,928,"Dear @nytimes, Singapore does not have a border with China. #coronavirus",,,
2020-02-02T03:42:19Z,TRUE,619,309,928,Philippines health officials have confirmed the first known #coronavirus death outside of China.,,,
2020-01-27T15:04:35Z,TRUE,590,337,927,"TODAY: Join our Twitter Live on novel #coronavirus (2019-nC0V) with our expert Dr Maria Van Kerkhove at 15h15 CET/14h15 GMT. Ask your questions, reply to this tweet and use hashtag #AskWHO",,,
2020-02-02T09:11:31Z,TRUE,364,563,927,CORONAVIRUS: PUBLIC INFORMATION Please read and share the latest information and advice on novel #coronavirus Stay up to date by following @PHE_uk and @DHSCgovuk,,,
2020-02-02T16:25:00Z,TRUE,501,426,927,"Much is unknown about how #2019nCoV, a new #coronavirus, spreads. Currently there is no evidence to support spread of 2019-nCoV from packages or products imported from China. See what is know about the spread of coronaviruses:",,,
2020-02-10T21:37:46Z,FALSE,547,380,927,"China claimedfor almost two monthsthat coronavirus had originated in a Wuhan seafood market. That is not the case. @TheLancet published a study demonstrating that of the original 40 cases, 14 of them had no contact with the seafood market, including Patient Zero. #coronavirus",,,
2020-01-25T05:25:13Z,FALSE,372,553,925,Stay away from Indonesia you freakin #coronavirus,,,
2020-02-02T21:34:34Z,FALSE,472,453,925,Flight from Hong Kong to #Indonesia. Passengers were literally getting sprayed w/ disinfectant. It doesnt have to be like this for #HongKong if f*king #CarrieLam would just shut down the f*king border w/ #China!! #coronavirus Video from TG,,,
2020-02-12T19:07:18Z,FALSE,738,183,921,"The fact that flights from China are still permitted to land at UK airports is scandalous. No flights,no Chinese National, no infection in London. Why does this seem obvious to me but not the British Government?? #Coronavirus",,,
2020-01-29T02:42:17Z,FALSE,530,389,919,"#SARS got from 167 to 5,050 cases in 37 days #Coronavirus got from 121 to 5,974 cases in 11 days We're in deep trouble.",,,
2020-02-06T18:44:23Z,TRUE,547,370,917,"Today, I joined my colleagues in expressing concern over Taiwans exclusion from the @icao. Given the rapid spread of #coronavirus in #Asia, its unacceptable our friends in #Taiwan are shut out of talks that directly impact the safety of their citizens.",,,
2020-02-12T02:35:10Z,FALSE,496,419,915,"#ChinaVirua University of Southampton uses big data to draw map showing *where did #Wuhan people flee before lockdown* Researchers estimate these 6 #MILLIONS hv arrived in ~382 countries across Asia, Europe, #US Australia. #Coronavirus outbreak may happen in next 3 months!",,,
2020-02-04T20:17:37Z,FALSE,575,337,912,"Even if I die, I am not afraid of CCP. Screaming Chinese Reporter in Wuhan #wuhan #coronavirus #letterfromwuhan via @YouTube",,,
2020-02-10T03:29:48Z,FALSE,534,377,911,"Just the flu. #coronavirus #CoronavirusOutbreak #Wuhan #coronaviruschina #coronavirusaustralia #CoronaVirusCanada btw, if the #WalkingDead wants to do a china shoot I know a few great locations",,,
2020-01-29T07:30:22Z,FALSE,579,330,909,"Surely not even this vicious, self-serving Govt would be so cruel as to leave this innocent Tamil family in a quarantine zone. @ScottMorrisonMP Advocates demand Tamil family be removed from Christmas Island before evacuees arrive #Biloela #coronavirus",,,
2020-02-10T23:13:52Z,FALSE,690,219,909,"#coronavirus ""When you're in self-isolation for 14 days, occasionally come out and take out the trash.",,,
2020-02-12T04:59:40Z,TRUE,633,275,908,On one side CoronaVirus is credited to illegal wildlife trade. Now this Illegal wildlife traders in China are cashing on #coronavirus fears by selling cures of horn from already-endangered rhino. Reported by Environmental Investigation Agency (EIA).,,,
2020-01-27T17:12:13Z,TRUE,689,218,907,"If #Coronavirus is as contagious as recent reports suggest, we need @CDCgov @DHSgov advising Congress and @POTUS on how a quarantine would be implemented.",,,
2020-01-25T00:05:01Z,TRUE,705,201,906,"@thespybrief @CDCgov Although there are no specific treatments (medicines to combat the #coronavirus) or vaccines, excellent supportive care, such as IV fluids, intubation (on a ""breathing machine""), can help support patients while their immune system battles (and hopefully, defeats) the infection.",,,
2020-01-29T00:58:14Z,FALSE,711,193,904,#WhiteHouse tells all major US airlines it may suspend all #China-#US flights amid #coronavirus outbreak!,,,
2020-01-29T19:07:48Z,FALSE,831,72,903,Dean is very excited to be in the USA Thank you all for everything. You have me crying like a baby for being so concerned with my familys wellbeing. #wuhan #coronavirus #usa,,,
2020-02-02T03:52:35Z,FALSE,746,157,903,"Pakistani Leaders first refused to bring their students back from China.. and now justifying the decision by quoting a 'Holy' book. Feel sad for Pak students. Imagine when your govt is more cruel, fatal treacherous than the virus itself. #coronarovirus #Corona #coronavirus",,,
2020-02-04T04:16:21Z,TRUE,624,279,903,"#Wuhan on Monday night started renovating the city's sports stadium and two convention centers into three mobile cabin hospitals to offer a total of 3,400 beds to treat novel #coronavirus infected patients with mild symptoms.",,,
2020-02-06T12:06:59Z,FALSE,597,306,903,"hooray, finally there is a propaganda banner telling people they can make babies if getting bored staying home #coronavirus",,,
2020-01-31T17:56:17Z,TRUE,736,166,902,"#coronavirus update: #TNGovt is making swift measures with spl approval from @MoHFW_INDIA to setup a #Virologylab at #KingsInstitute,Chennai for faster turnaround of blood test results. The facility will be ready within 48 hours. Stay connected for updates @CMOTamilNadu #CVB",,,
2020-02-10T03:10:07Z,TRUE,535,367,902,"#Wuhan has started centralized disinfection twice daily since Feb 9 to minimize risk of novel #coronavirus pneumonia contamination. Disinfection is carried out at 10 am 4 pm everyday in hospital vicinities, centralized isolation points, community areas, etc. #NCP",,,
2020-02-04T04:15:34Z,FALSE,631,270,901,"This hospital in Wuhan, China, was built in just 10 days to support patient with the coronavirus #china #wuhan #coronavirus #coronaviruses #coronavirusoutbreak #coronaviruschina #wuhanhospitals #wuhanhospital #hospital #disease #virus #cdc",,,
2020-01-25T23:54:37Z,FALSE,764,136,900,"Novel #coronavirus arriving in #Toronto was inevitable. What wasn't inevitable: screening on presentation to the ER, immediate isolation, calling @TOPublicHealth. The fact that this occurred shows the system is working. Kudos to staff at @Sunnybrook for your diligence!",,,
2020-02-02T04:13:57Z,TRUE,767,131,898,"Delhi: Second Air India special flight carrying 323 Indians and 7 Maldives citizens, that took off from Wuhan (China) lands at Delhi airport. #Coronavirus",,,
2020-02-02T00:12:52Z,FALSE,495,402,897,New video of a person suddenly collapsing on the ground at the station in Hong Kong. #coronavirus (Posted by S. Dimpinoudis),,,
2020-01-29T15:34:31Z,TRUE,569,327,896,"People who have contracted new #coronavirus are showing a wide range of symptoms. Of known cases, most people exhibit milder symptoms, but about 1 in 5 people have severe illness, including #pneumonia and respiratory failure.",,,
2020-02-08T19:15:01Z,FALSE,570,326,896,The guy who shot this got arrested shortly. Watch and you will know why #coronavirus,,,
2020-01-25T08:37:36Z,TRUE,437,458,895,Johns Hopkins University Center for Systems Science Engineering launched tracking map website of the Wuhan coronavirus (2019-nCoV) as it appears to be spreading around the globe in real-time. #coronavirus,,,
2020-01-29T10:48:26Z,FALSE,665,230,895,Sorry for this but can we all pause for a moment to pray for these brave souls? God bless us all #coronavirus,,,
2020-02-06T17:15:45Z,FALSE,533,360,893,Did you know Chinese nationals are still entering our country illegally through the southern border? I have proof. Due to sensitive nature of this please contact me if you are a reporter and I will supply it. @DrPaulGosar @DRUDGE @gatewaypundit @PeteHegseth #coronavirus,,,
2020-01-27T19:05:31Z,FALSE,651,240,891,Do you have faith in the CDC? #coronavirus,,,
2020-02-02T14:21:32Z,FALSE,685,206,891,"WATCH: A 9-year-old girl brings dumplings to her nurse mother, who has been fighting frontline against the #coronavirus",,,
2020-02-02T18:00:00Z,TRUE,714,176,890,"Due to the outbreak of #coronavirus, Dian Lake in SW China's Yunnan is closed for public visits. The duty of feeding more than 100,000 Black-headed gulls near Dian Lake fell on the local authorities.",,,
2020-01-31T16:53:37Z,FALSE,747,140,887,"Dr. Liang Wudong, who died treating Coronovirus patients in China. He was treating Patients despite knowing he may not survive. This man deserves Endless Respect for his Bravery. #coronavirus",,,
2020-02-10T13:33:35Z,FALSE,749,138,887,"211/ Spoke w Pk Stdnts from 7 Unis in #coronavirus Hubei prvnc along w @sayedzbukhari Pak Amb, listened to their issues, reassured them we r doing everything to make sure they are taken care of. Govt of China also committed to taking care of Pak Stdnts like their own children.",,,
2020-02-04T02:38:10Z,FALSE,481,403,884,"#Coronavirus: Hong Kong confirms first death, a 39-year-old patient who went to #Wuhan days before the lockdown. He returned to Hong Kong by high-speed train on Jan 23, started developing muscle pain in Jan 29 and was hospitalised on Jan 31.",,,
2020-01-27T13:09:21Z,TRUE,571,310,881,"Amid a novel #coronavirus outbreak, robots are deployed to deliver meals to travelers in isolation at a hotel in Hangzhou, China. #pneumonia",,,
2020-02-04T19:19:06Z,FALSE,555,317,872,"""If you quarantine a city of 11M people, bigger than New York City, that's no small thing, there's massive disruption, economic disruption, massive expense in that, you would never do that unless you had to would you?"" Tucker Carlson #China in trouble. #coronavirus",,,
2020-01-25T09:45:22Z,TRUE,567,304,871,"#Wuhan city will build a second #coronavirus hospital, authorities said Saturday. The facility, Leishenshan Hospital, will house 1,300 beds to help contain the #CoronavirusOutbreak. It's expected to be completed within two weeks. Meanwhile, work continues at Huoshenshan Hospital.",,,
2020-02-04T12:57:26Z,FALSE,640,231,871,How too get a seat on packed train #coronavirus,,,
2020-02-06T03:29:36Z,FALSE,477,394,871,"Another video of chemical disinfection in the streets of Wuhan, an epicenter of #coronavirus outbreak.",,,
2020-01-29T08:40:45Z,FALSE,524,346,870,Dont know if youve seen this @andreajenkyns @AndrewRosindell @JoyceAnelay @IanCLucas @nigelmp @SarahChampionMP but politically motivated exclusion of @MOFA_Taiwan by @icao is posing #Coronavirus risks. Pls press @GOVUK to speak out.,,,
2020-01-25T11:20:00Z,TRUE,483,386,869,Video of woman eating whole bat emerges as scientists link #coronavirus to flying mammals,,,
